Institution Name,Grand total men (S2019_IS_RV  Full-time instructional tenured  professors),Grand total women (S2019_IS_RV  Full-time instructional tenured  professors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  professors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  professors),Asian men (S2019_IS_RV  Full-time instructional tenured  professors),Asian women (S2019_IS_RV  Full-time instructional tenured  professors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  professors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  professors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  professors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  professors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  professors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  professors),White women (S2019_IS_RV  Full-time instructional tenured  professors),White men (S2019_IS_RV  Full-time instructional tenured  professors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  professors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  professors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  professors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  professors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  professors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  professors),Grand total men (S2019_IS_RV  Full-time instructional tenured  associate professors),Grand total women (S2019_IS_RV  Full-time instructional tenured  associate professors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  associate professors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  associate professors),Asian men (S2019_IS_RV  Full-time instructional tenured  associate professors),Asian women (S2019_IS_RV  Full-time instructional tenured  associate professors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  associate professors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  associate professors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  associate professors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  associate professors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  associate professors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  associate professors),White women (S2019_IS_RV  Full-time instructional tenured  associate professors),White men (S2019_IS_RV  Full-time instructional tenured  associate professors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  associate professors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  associate professors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  associate professors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  associate professors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  associate professors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  associate professors),Grand total men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Grand total women (S2019_IS_RV  Full-time instructional tenured  assistant professors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  assistant professors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Asian men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Asian women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  assistant professors),White women (S2019_IS_RV  Full-time instructional tenured  assistant professors),White men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  assistant professors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  assistant professors),Grand total men (S2019_IS_RV  Full-time instructional tenured  instructors),Grand total women (S2019_IS_RV  Full-time instructional tenured  instructors),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  instructors),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  instructors),Asian men (S2019_IS_RV  Full-time instructional tenured  instructors),Asian women (S2019_IS_RV  Full-time instructional tenured  instructors),Black or African American men (S2019_IS_RV  Full-time instructional tenured  instructors),Black or African American women (S2019_IS_RV  Full-time instructional tenured  instructors),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  instructors),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  instructors),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  instructors),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  instructors),White women (S2019_IS_RV  Full-time instructional tenured  instructors),White men (S2019_IS_RV  Full-time instructional tenured  instructors),Two or more races men (S2019_IS_RV  Full-time instructional tenured  instructors),Two or more races women (S2019_IS_RV  Full-time instructional tenured  instructors),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  instructors),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  instructors),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  instructors),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  instructors),Grand total men (S2019_IS_RV  Full-time instructional tenured  lecturers),Grand total women (S2019_IS_RV  Full-time instructional tenured  lecturers),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  lecturers),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  lecturers),Asian men (S2019_IS_RV  Full-time instructional tenured  lecturers),Asian women (S2019_IS_RV  Full-time instructional tenured  lecturers),Black or African American men (S2019_IS_RV  Full-time instructional tenured  lecturers),Black or African American women (S2019_IS_RV  Full-time instructional tenured  lecturers),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  lecturers),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  lecturers),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  lecturers),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  lecturers),White women (S2019_IS_RV  Full-time instructional tenured  lecturers),White men (S2019_IS_RV  Full-time instructional tenured  lecturers),Two or more races men (S2019_IS_RV  Full-time instructional tenured  lecturers),Two or more races women (S2019_IS_RV  Full-time instructional tenured  lecturers),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  lecturers),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  lecturers),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  lecturers),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  lecturers),Grand total men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Grand total women (S2019_IS_RV  Full-time instructional tenured  no academic rank),American Indian or Alaska Native men (S2019_IS_RV  Full-time instructional tenured  no academic rank),American Indian or Alaska Native women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Asian men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Asian women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Black or African American men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Black or African American women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Hispanic or Latino men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Hispanic or Latino women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Native Hawaiian or Other Pacific Islander men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Native Hawaiian or Other Pacific Islander women (S2019_IS_RV  Full-time instructional tenured  no academic rank),White women (S2019_IS_RV  Full-time instructional tenured  no academic rank),White men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Two or more races men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Two or more races women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Race/ethnicity unknown men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Race/ethnicity unknown women (S2019_IS_RV  Full-time instructional tenured  no academic rank),Nonresident alien men (S2019_IS_RV  Full-time instructional tenured  no academic rank),Nonresident alien women (S2019_IS_RV  Full-time instructional tenured  no academic rank)
Montana Barber Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana Bible College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana State University,148,52,0,0,5,1,0,0,1,0,0,0,49,135,3,0,4,2,0,0,95,85,0,0,4,5,0,0,2,2,0,0,76,86,1,1,2,1,0,0,,,,,,,,,,,,,,,,,,,,,3,2,0,0,0,0,0,0,0,0,0,0,2,3,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana State University Billings,16,14,0,0,2,1,0,0,0,0,0,0,13,14,0,0,0,0,0,0,18,9,1,0,1,0,0,0,1,1,0,0,8,14,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,5,2,0,0,0,0,0,0,0,0,0,0,2,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,
Montana State University-Northern,14,2,0,0,0,0,0,0,0,0,0,0,2,14,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montana Technological University,25,11,0,0,3,0,0,0,0,0,0,0,11,22,0,0,0,0,0,0,5,8,0,0,0,1,0,0,0,0,0,0,5,4,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,8,0,0,0,0,0,0,0,0,0,0,6,5,0,0,0,2,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montcalm Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,12,0,0,0,0,0,1,0,0,0,0,11,7,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montclair State University,101,92,0,0,16,13,5,6,11,7,0,0,65,66,1,0,2,1,0,0,106,93,0,0,15,21,9,7,5,6,0,0,55,68,3,1,5,2,1,1,6,10,0,0,0,0,0,2,1,1,0,0,5,4,0,0,0,1,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monteclaro Escuela de Hoteleria y Artes Culinarias,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montefiore School of Nursing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monterey Peninsula College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,42,35,1,1,4,2,2,1,5,4,0,0,27,27,0,0,0,0,3,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montessori Casa International,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montessori Education Center of the Rockies,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery Beauty School,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery College,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montgomery County Community College,7,7,0,0,0,0,0,0,0,0,0,0,7,7,0,0,0,0,0,0,8,26,0,0,0,1,1,4,0,1,0,0,19,7,0,1,0,0,0,0,26,36,0,0,0,0,3,1,0,1,0,0,34,23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montreat College,10,2,0,0,0,0,1,0,0,0,0,0,2,9,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Montserrat College of Art,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Monty Tech,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moody Bible Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moody Bible Institute - Spokane,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moore Career College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moore College of Art and Design,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moore Norman Technology Center,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moorpark College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,56,68,0,0,5,7,0,1,12,10,0,0,45,34,2,4,3,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moraine Park Technical College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moraine Valley Community College,28,38,0,0,1,1,1,0,0,1,0,0,36,26,0,0,0,0,0,0,19,29,0,0,0,1,2,2,1,0,0,0,26,16,0,0,0,0,0,0,21,18,0,0,0,0,1,4,2,0,0,0,14,18,0,0,0,0,0,0,5,11,0,0,0,1,0,3,0,0,0,0,7,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moravian College,19,12,0,0,0,0,0,0,1,1,0,0,11,18,0,0,0,0,0,0,15,29,0,0,0,1,1,0,2,4,0,0,24,12,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
More Tech Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morehead State University,42,34,0,0,4,2,0,2,3,1,0,0,29,35,0,0,0,0,0,0,49,38,0,0,5,3,2,2,0,1,0,0,32,42,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morehouse College,20,13,0,0,2,1,13,9,0,0,0,0,3,5,0,0,0,0,0,0,39,18,1,0,3,1,28,14,1,1,0,0,2,5,1,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morehouse School of Medicine,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Moreno Valley College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,27,33,0,1,3,3,2,5,6,6,0,0,16,16,0,2,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgan State University,52,19,1,0,12,1,19,11,0,0,0,0,3,3,1,0,6,1,10,3,85,78,1,1,5,3,26,34,1,1,0,0,12,21,0,1,15,16,16,10,3,2,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,2,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morgantown Beauty College Inc,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morningside College,10,5,0,0,0,0,0,0,0,0,0,0,5,10,0,0,0,0,0,0,12,11,0,0,1,0,0,0,0,0,0,0,11,11,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morris County Vocational School District,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morrison Institute of Technology,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Morton College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,24,17,0,1,0,0,0,1,3,1,0,0,13,20,0,0,1,1,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motlow State Community College,3,4,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,0,0,0,17,21,0,0,0,0,1,2,1,0,0,0,19,15,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Motoring Technical Training Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MotoRing Technical Training Institute,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mott Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Aloysius College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Angel Seminary,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Carmel College of Nursing,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Holyoke College,33,38,0,0,5,6,6,1,0,3,0,0,26,21,1,2,0,0,0,0,16,21,0,0,3,3,0,2,2,0,0,0,14,11,0,0,0,1,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Marty University,6,2,0,0,0,1,0,0,0,0,0,0,1,6,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,3,6,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Mary University,1,6,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,2,16,0,0,0,0,0,0,0,0,0,0,16,2,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Mercy University,3,12,0,0,0,1,0,0,0,0,0,0,11,3,0,0,0,0,0,0,13,12,0,0,1,0,0,0,1,2,0,0,10,11,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Saint Joseph University,9,6,0,0,0,0,0,0,0,0,0,0,6,9,0,0,0,0,0,0,7,12,0,0,0,0,1,0,1,0,0,0,12,5,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Saint Mary College,12,10,0,0,0,0,0,0,0,0,0,0,10,12,0,0,0,0,0,0,13,17,0,0,0,1,0,2,1,0,0,0,13,11,0,0,0,0,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Saint Mary's University,10,19,0,0,1,1,0,1,1,1,0,0,16,8,0,0,0,0,0,0,5,15,0,0,1,1,0,1,1,2,0,0,10,3,0,1,0,0,0,0,2,6,0,0,0,0,0,2,0,0,0,0,4,2,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount St. Mary's University,10,15,0,0,0,1,0,1,0,0,0,0,13,10,0,0,0,0,0,0,25,12,0,0,0,0,1,0,1,1,0,0,11,23,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Vernon Nazarene University,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mount Wachusett Community College,6,18,0,0,1,0,0,0,0,0,0,0,18,5,0,0,0,0,0,0,5,11,0,0,0,0,1,1,1,0,0,0,10,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain Empire Community College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain State College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain State School of Massage,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mountain View College,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
